[[[242.0, 238.0]], [[385.0, 189.0]]]
[[[264.7686767578125, 249.6640167236328]], [[350.5117492675781, 197.34970092773438]]]
[[[265.779052734375, 249.7297821044922]], [[351.3221740722656, 196.9007568359375]]]
[[[265.777587890625, 249.73434448242188]], [[351.3242492675781, 196.90008544921875]]]
[[[266.50506591796875, 250.4742431640625]], [[349.6180725097656, 203.94168090820312]]]
[[[266.9936828613281, 250.66146850585938]], [[346.57171630859375, 203.5393524169922]]]
[[[266.9928283691406, 250.6615447998047]], [[346.5548095703125, 203.5402374267578]]]
[[[266.30194091796875, 247.6888885498047]], [[350.2684020996094, 205.38961791992188]]]
[[[265.99066162109375, 248.02169799804688]], [[351.8460388183594, 201.31228637695312]]]
[[[266.00897216796875, 248.0361328125]], [[351.8475341796875, 201.31137084960938]]]
[[[266.2493591308594, 249.57835388183594]], [[351.0440368652344, 204.92474365234375]]]
[[[267.82843017578125, 249.66073608398438]], [[351.2432556152344, 200.03773498535156]]]
[[[267.82012939453125, 249.65814208984375]], [[351.24505615234375, 200.03036499023438]]]
[[[269.84234619140625, 251.6367950439453]], [[353.7479553222656, 196.77532958984375]]]
[[[270.71746826171875, 251.74630737304688]], [[354.4727783203125, 195.18087768554688]]]
[[[270.72509765625, 251.7443084716797]], [[354.4776306152344, 195.18356323242188]]]
[[[270.7115783691406, 250.3588104248047]], [[354.1530456542969, 194.47450256347656]]]
[[[267.73931884765625, 248.1992645263672]], [[349.3252868652344, 199.26905822753906]]]
[[[267.7252502441406, 248.2123260498047]], [[349.32916259765625, 199.27796936035156]]]
[[[266.17596435546875, 249.12213134765625]], [[348.9150390625, 205.30624389648438]]]
[[[266.1600341796875, 248.668212890625]], [[347.7159118652344, 205.4370574951172]]]
[[[266.14361572265625, 248.68136596679688]], [[347.7173767089844, 205.44351196289062]]]
[[[265.7994079589844, 248.11036682128906]], [[347.0849609375, 205.2989501953125]]]
[[[265.1968994140625, 248.29222106933594]], [[346.97894287109375, 208.462646484375]]]
[[[265.1865234375, 248.29437255859375]], [[346.98553466796875, 208.46322631835938]]]
[[[266.14013671875, 247.32498168945312]], [[347.5169372558594, 206.94996643066406]]]
[[[265.5577392578125, 247.6822967529297]], [[347.5679626464844, 207.5087890625]]]
[[[265.55712890625, 247.6829071044922]], [[347.5709228515625, 207.51116943359375]]]
[[[266.0934753417969, 248.2389373779297]], [[347.188232421875, 207.32015991210938]]]
[[[266.1929626464844, 248.6314239501953]], [[347.64990234375, 208.07574462890625]]]
[[[266.2366638183594, 248.66160583496094]], [[347.6368103027344, 208.0616455078125]]]
[[[266.4443359375, 247.02992248535156]], [[349.9935607910156, 203.96670532226562]]]
[[[265.9972839355469, 246.41522216796875]], [[348.93560791015625, 204.88548278808594]]]
[[[266.0235595703125, 246.42425537109375]], [[348.9380187988281, 204.8824005126953]]]
[[[266.05731201171875, 248.2420196533203]], [[348.0157470703125, 207.80682373046875]]]
[[[267.462158203125, 251.62271118164062]], [[347.23095703125, 209.50729370117188]]]
[[[267.4523620605469, 251.6215057373047]], [[347.2412414550781, 209.5074005126953]]]
[[[270.1442565917969, 255.71380615234375]], [[346.64984130859375, 209.62509155273438]]]
[[[270.429443359375, 255.53964233398438]], [[346.6075439453125, 210.36151123046875]]]
[[[270.4281311035156, 255.5414581298828]], [[346.6011962890625, 210.35389709472656]]]
[[[270.4429931640625, 253.2499542236328]], [[346.2367858886719, 210.86355590820312]]]
[[[270.1632080078125, 250.12332153320312]], [[344.8498840332031, 212.84544372558594]]]
[[[270.1189880371094, 250.1029815673828]], [[344.8457336425781, 212.84530639648438]]]
[[[269.51556396484375, 249.00643920898438]], [[344.384765625, 213.41061401367188]]]
[[[268.6855163574219, 248.23895263671875]], [[344.538330078125, 213.50575256347656]]]
[[[268.6835021972656, 248.2330780029297]], [[344.5321044921875, 213.5172882080078]]]
[[[268.19732666015625, 246.76466369628906]], [[343.44281005859375, 212.55892944335938]]]
[[[268.1199951171875, 246.0733184814453]], [[345.2723388671875, 208.92112731933594]]]
[[[268.1295166015625, 246.08042907714844]], [[345.27642822265625, 208.92286682128906]]]
[[[267.8834228515625, 247.0691375732422]], [[345.35272216796875, 206.8513641357422]]]
[[[267.2161560058594, 246.03854370117188]], [[345.3512878417969, 207.69302368164062]]]
[[[267.21429443359375, 246.03756713867188]], [[345.35150146484375, 207.69058227539062]]]
[[[266.85223388671875, 246.23341369628906]], [[346.4234313964844, 202.28628540039062]]]
[[[267.3142395019531, 248.994873046875]], [[345.6344299316406, 204.5955810546875]]]
[[[267.31243896484375, 248.9879913330078]], [[345.64251708984375, 204.59561157226562]]]
[[[269.0171813964844, 247.836181640625]], [[344.05523681640625, 205.54733276367188]]]
[[[268.77410888671875, 247.2606964111328]], [[345.80963134765625, 200.40524291992188]]]
[[[268.7519226074219, 247.26239013671875]], [[345.79132080078125, 200.3980255126953]]]
[[[268.11236572265625, 247.05575561523438]], [[343.7349548339844, 204.10101318359375]]]
[[[267.59429931640625, 246.05003356933594]], [[343.3340148925781, 206.67381286621094]]]
[[[267.6654052734375, 246.07164001464844]], [[343.3386535644531, 206.67759704589844]]]
[[[267.1706848144531, 245.34326171875]], [[340.5474548339844, 209.50762939453125]]]
[[[266.95660400390625, 243.19735717773438]], [[341.5008850097656, 208.67355346679688]]]
[[[267.0114440917969, 243.21568298339844]], [[341.497314453125, 208.6747589111328]]]
[[[266.4378967285156, 242.09445190429688]], [[343.3674621582031, 205.24729919433594]]]
[[[265.442138671875, 245.0532989501953]], [[343.0395202636719, 207.38088989257812]]]
[[[265.53778076171875, 245.08633422851562]], [[343.04486083984375, 207.38380432128906]]]
[[[265.4117431640625, 248.20130920410156]], [[342.98077392578125, 207.13002014160156]]]
[[[265.7619323730469, 248.2346954345703]], [[343.6906433105469, 206.40194702148438]]]
[[[265.776123046875, 248.24298095703125]], [[343.7029724121094, 206.41038513183594]]]
[[[264.08221435546875, 250.50856018066406]], [[343.0201416015625, 206.30987548828125]]]
[[[262.66668701171875, 247.85012817382812]], [[342.44464111328125, 208.73046875]]]
[[[262.6712951660156, 247.849853515625]], [[342.4472351074219, 208.72769165039062]]]
[[[262.0726318359375, 247.16285705566406]], [[341.9425354003906, 209.05072021484375]]]
[[[261.73406982421875, 245.5695037841797]], [[338.4817199707031, 213.39520263671875]]]
[[[261.7248229980469, 245.5691375732422]], [[338.4638671875, 213.385498046875]]]
[[[261.616455078125, 244.42849731445312]], [[337.0843505859375, 213.90682983398438]]]
[[[261.07403564453125, 245.40966796875]], [[338.05389404296875, 211.91973876953125]]]
[[[261.0748596191406, 245.41026306152344]], [[338.0499572753906, 211.91783142089844]]]
[[[259.49884033203125, 245.25418090820312]], [[337.0867004394531, 211.677734375]]]
[[[257.50885009765625, 246.3328399658203]], [[336.31231689453125, 211.25315856933594]]]
[[[257.5077819824219, 246.33226013183594]], [[336.30615234375, 211.2572784423828]]]
[[[251.890869140625, 244.671875]], [[333.8393859863281, 215.0162811279297]]]
[[[246.5880584716797, 241.589599609375]], [[334.21484375, 210.53384399414062]]]
[[[246.66297912597656, 241.62081909179688]], [[334.21282958984375, 210.53138732910156]]]
[[[242.39788818359375, 244.53958129882812]], [[334.4076232910156, 213.74639892578125]]]
[[[227.1632537841797, 224.69749450683594]], [[331.23016357421875, 214.2955322265625]]]
[[[227.15611267089844, 224.69778442382812]], [[331.21923828125, 214.28944396972656]]]
[[[221.98277282714844, 219.56251525878906]], [[331.7443542480469, 217.02308654785156]]]
[[[212.51478576660156, 213.47499084472656]], [[331.2538146972656, 213.45498657226562]]]
[[[212.51060485839844, 213.4766387939453]], [[331.2528991699219, 213.45518493652344]]]
[[[210.76119995117188, 205.5460968017578]], [[333.3553466796875, 215.6234893798828]]]
[[[208.03805541992188, 209.8203582763672]], [[333.26776123046875, 218.1497802734375]]]
[[[208.033203125, 209.81874084472656]], [[333.3083801269531, 218.17349243164062]]]
[[[200.138427734375, 213.50198364257812]], [[333.412109375, 215.87417602539062]]]
[[[188.1688232421875, 217.0832061767578]], [[334.5635986328125, 215.36097717285156]]]
[[[188.08203125, 217.04579162597656]], [[334.5738830566406, 215.37730407714844]]]
[[[194.43551635742188, 229.76315307617188]], [[335.4189453125, 211.80455017089844]]]
[[[192.9100341796875, 229.86813354492188]], [[339.81463623046875, 205.6487579345703]]]
[[[192.9142303466797, 229.87103271484375]], [[339.82080078125, 205.65054321289062]]]
